Timestamp;BLDC_POSTION;temp_max;temp_min;scop_sample
276088;863;7194;4;925
277089;862;7194;4;925
278191;861;7194;4;925
279082;860;7194;4;925
280086;860;7194;4;925
281087;861;7194;4;925
282083;861;7194;4;925
283087;860;7194;4;925
284083;861;7194;4;925
285084;861;7194;4;925
286088;861;7194;4;925
287089;862;7194;4;925
288112;861;7194;4;925
289097;862;7194;4;925
290085;862;7194;4;925
291087;862;7194;4;925
292082;863;7194;4;925
293087;862;7194;4;925
294083;863;7194;4;925
295084;864;7194;4;925
296087;862;7194;4;925
297088;863;7194;4;925
298111;863;7194;4;925
299099;863;7194;4;925
300087;863;7194;4;925
301089;862;7194;4;925
302085;862;7194;4;925
303089;863;7194;4;925
304085;863;7194;4;925
305086;862;7194;4;925
306090;861;7194;4;925
307083;863;7194;4;925
308113;861;7194;4;925
309099;862;7194;4;925
310083;862;7194;4;925
311085;862;7194;4;925
312089;862;7194;4;925
313086;861;7194;4;925
314083;862;7194;4;925
315084;862;7194;4;925
316089;863;7194;4;925
317083;862;7194;4;925
318088;862;7194;4;925
319101;862;7194;4;925
320083;862;7194;4;925
321085;862;7194;4;925
322089;863;7194;4;925
323086;862;7194;4;925
324083;863;7194;4;925
325085;862;7194;4;925
326089;863;7194;4;925
327083;862;7194;4;925
328088;863;7194;4;925
329102;862;7194;4;925
330084;862;7194;4;925
331086;860;7194;4;925
332082;862;7194;4;925
333087;863;7194;4;925
334084;862;7194;4;925
335086;862;7194;4;925
336083;862;7194;4;925
337084;862;7194;4;925
338089;862;7194;4;925
339083;863;7194;4;925
340099;862;7194;4;925
341087;862;7194;4;925
342088;862;7194;4;925
343087;862;7194;4;925
344088;862;7194;4;925
345084;862;7194;4;925
346085;862;7194;4;925
347089;862;7194;4;925
348082;862;7194;4;925
349086;863;7194;4;925
350087;862;7194;4;925
351097;862;7194;4;925
352085;863;7194;4;925
353089;862;7194;4;925
354085;862;7194;4;925
355086;863;7194;4;925
356090;862;7194;4;925
357083;863;7194;4;925
358087;862;7194;4;925
359088;862;7194;4;925
360084;863;7194;4;925
361102;862;7194;4;925
362082;862;7194;4;925
363086;863;7194;4;925
364082;862;7194;4;925
365084;862;7194;4;925
366088;862;7194;4;925
367089;863;7194;4;925
368085;862;7194;4;925
369086;862;7194;4;925
370089;862;7194;4;925
371097;863;7194;4;925
372085;863;7194;4;925
373089;862;7194;4;925
374085;863;7194;4;925
375087;862;7194;4;925
376084;862;7194;4;925
377085;863;7194;4;925
378090;863;7194;4;925
379084;863;7194;4;925
380088;862;7194;4;925
381098;862;7194;4;925
382087;862;7194;4;925
383084;862;7194;4;925
384088;862;7194;4;925
385082;862;7194;4;925
386087;863;7194;4;925
387088;862;7194;4;925
388085;861;7194;4;925
389087;862;7194;4;925
390084;863;7194;4;925
391096;863;7194;4;925
392085;862;7194;4;925
393082;862;7194;4;925
394087;862;7194;4;925
395088;862;7194;4;925
396085;862;7194;4;925
397087;863;7194;4;925
398084;863;7194;4;925
399086;862;7194;4;925
400082;862;7194;4;925
401100;862;7194;4;925
402089;862;7194;4;925
403086;862;7194;4;925
404082;862;7194;4;925
405084;861;7194;4;925
406088;862;7194;4;925
407088;863;7194;4;925
408084;862;7194;4;925
409085;863;7194;4;925
410088;863;7194;4;925
411101;863;7194;4;925
412089;863;7194;4;925
413086;863;7194;4;925
414082;862;7194;4;925
415083;863;7194;4;925
416087;862;7194;4;925
417088;862;7194;4;925
418084;862;7194;4;925
419085;863;7194;4;925
420088;862;7194;4;925
421098;863;7194;4;925
422086;862;7194;4;925
423090;863;7194;4;925
424086;862;7194;4;925
425087;863;7194;4;925
426083;862;7194;4;925
427084;862;7194;4;925
428087;862;7194;4;925
429089;862;7194;4;925
430085;862;7194;4;925
431102;863;7194;4;925
432082;862;7194;4;925
433086;862;7194;4;925
434082;863;7194;4;925
435083;862;7194;4;925
436087;862;7194;4;925
437089;863;7194;4;925
438085;862;7194;4;925
439086;863;7194;4;925
440089;862;7194;4;925
441134;863;7194;4;925
442089;862;7194;4;925
443089;863;7194;4;925
444083;863;7194;4;925
445088;862;7194;4;925
446082;863;7194;4;925
447087;862;7194;4;925
448088;863;7194;4;925
449085;862;7194;4;925
450087;862;7194;4;925
451083;862;7194;4;925
452098;862;7194;4;925
453083;862;7194;4;925
454085;863;7194;4;925
455090;862;7194;4;925
456084;862;7194;4;925
457088;863;7194;4;925
458090;863;7194;4;925
459086;862;7194;4;925
460088;862;7194;4;925
461085;863;7194;4;925
462104;863;7194;4;925
463088;862;7194;4;925
464090;863;7194;4;925
465086;863;7194;4;925
466088;863;7194;4;925
467085;862;7194;4;925
468086;861;7194;4;925
469084;863;7194;4;925
470085;862;7194;4;925
471089;863;7194;4;925
472101;862;7194;4;925
473084;863;7194;4;925
474085;862;7194;4;925
475089;862;7194;4;925
476090;862;7194;4;925
477086;862;7194;4;925
478087;863;7194;4;925
479083;862;7194;4;925
480084;863;7194;4;925
481088;862;7194;4;925
482115;861;7194;4;925
483090;862;7194;4;925
484089;863;7194;4;925
485082;863;7194;4;925
486086;862;7194;4;925
487087;862;7194;4;925
488083;862;7194;4;925
489084;862;7194;4;925
490088;863;7194;4;925
491089;862;7194;4;925
492085;863;7194;4;925
493135;863;7194;4;925
494085;862;7194;4;925
495084;862;7194;4;925
496085;862;7194;4;925
497089;862;7194;4;925
498082;862;7194;4;925
499086;863;7194;4;925
500087;862;7194;4;925
501084;862;7194;4;925
502084;863;7194;4;925
503084;862;7194;4;925
504148;863;7194;4;925
505085;862;7194;4;925
506087;862;7194;4;925
507084;862;7194;4;925
508086;862;7194;4;925
509083;862;7194;4;925
510085;862;7194;4;925
511089;862;7194;4;925
512083;861;7194;4;925
513083;862;7194;4;925
514084;863;7194;4;925
515102;862;7194;4;925
516083;862;7194;4;925
517085;863;7194;4;925
518082;863;7194;4;925
519084;862;7194;4;925
520088;862;7194;4;925
521082;862;7194;4;925
522087;862;7194;4;925
523083;862;7194;4;925
524088;862;7194;4;925
525114;862;7194;4;925
526087;862;7194;4;925
527090;862;7194;4;925
528086;862;7194;4;925
529088;863;7194;4;925
530085;862;7194;4;925
531086;862;7194;4;925
532083;862;7194;4;925
533088;862;7194;4;925
534085;862;7194;4;925
535130;862;7194;4;925
536083;862;7194;4;925
537084;862;7194;4;925
538087;862;7194;4;925
539088;863;7194;4;925
540084;862;7194;4;925
541085;862;7194;4;925
542089;862;7194;4;925
543085;863;7194;4;925
544089;862;7194;4;925
545090;862;7194;4;925
546177;862;7194;4;925
547083;863;7194;4;925
548084;862;7194;4;925
549089;863;7194;4;925
550089;862;7194;4;925
551085;862;7194;4;925
552086;862;7194;4;925
553085;863;7194;4;925
554086;861;7194;4;925
555082;862;7194;4;925
556195;862;7194;4;925
557085;861;7194;4;925
558086;862;7194;4;925
559082;862;7194;4;925
560083;863;7194;4;925
561087;862;7194;4;925
562088;862;7194;4;925
563087;862;7194;4;925
564088;862;7194;4;925
565084;862;7194;4;925
566119;863;7194;4;925
567087;862;7194;4;925
568086;863;7194;4;925
569087;862;7194;4;925
570083;863;7194;4;925
571084;862;7194;4;925
572089;863;7194;4;925
573086;862;7194;4;925
574082;862;7194;4;925
575084;863;7194;4;925
576129;862;7194;4;925
577088;863;7194;4;925
578088;863;7194;4;925
579090;863;7194;4;925
580086;863;7194;4;925
581089;862;7194;4;925
582085;863;7194;4;925
583090;862;7194;4;925
584086;862;7194;4;925
585088;863;7194;4;925
586130;862;7194;4;925
587089;863;7194;4;925
588086;862;7194;4;925
589088;863;7194;4;925
590085;863;7194;4;925
591087;862;7194;4;925
592083;862;7194;4;925
593088;863;7194;4;925
594084;862;7194;4;925
595086;862;7194;4;925
596129;863;7194;4;925
597089;863;7194;4;925
598086;862;7194;4;925
599088;863;7194;4;925
600085;863;7194;4;925
601087;862;7194;4;925
602083;862;7194;4;925
603086;862;7194;4;925
604089;861;7194;4;925
605082;863;7194;4;925
606155;863;7194;4;863
607085;863;7194;4;863
608089;862;7194;4;863
609082;863;7194;4;863
610086;863;7194;4;863
611087;862;7194;4;863
612083;862;7194;4;863
613087;863;7194;4;863
614083;862;7194;4;863
615084;862;7194;4;863
616132;863;7194;4;863
617084;862;7194;4;863
618088;862;7194;4;863
619089;862;7194;4;863
620085;862;7194;4;863
621086;862;7194;4;863
622082;862;7194;4;863
623086;862;7194;4;863
624082;862;7194;4;863
625083;862;7194;4;863
626133;862;7194;4;863
627085;862;7194;4;863
628088;863;7194;4;863
629082;863;7194;4;863
630086;862;7194;4;863
631087;863;7194;4;863
632083;862;7194;4;863
633087;863;7194;4;863
634083;862;7194;4;863
635084;862;7194;4;863
636088;863;7194;4;863
637100;863;7194;4;863
638089;863;7194;4;863
639083;862;7194;4;863
640088;862;7194;4;863
641089;862;7194;4;863
642086;863;7194;4;863
643083;863;7194;4;863
644087;862;7194;4;863
645089;862;7194;4;863
646086;862;7194;4;863
647186;862;7194;4;863
648088;863;7194;4;863
649084;862;7194;4;863
650086;862;7194;4;863
651083;863;7194;4;863
652085;862;7194;4;863
653085;863;7194;4;863
654087;863;7194;4;863
655084;863;7194;4;863
656085;862;7194;4;863
657109;862;7194;4;863
658103;862;7194;4;863
659084;862;7194;4;863
660086;862;7194;4;863
661083;862;7194;4;863
662085;862;7194;4;863
663085;862;7194;4;863
664086;862;7194;4;863
665083;863;7194;4;863
666085;862;7194;4;863
667116;862;7194;4;863
668100;862;7194;4;863
669088;862;7194;4;863
670089;862;7194;4;863
671085;862;7194;4;863
672086;862;7194;4;863
673085;863;7194;4;863
674086;862;7194;4;863
675082;863;7194;4;863
676083;862;7194;4;863
677114;862;7194;4;863
678104;862;7194;4;863
679084;862;7194;4;863
680086;862;7194;4;863
681090;863;7194;4;863
682083;863;7194;4;863
683090;863;7194;4;863
684083;862;7194;4;863
685087;863;7194;4;863
686088;861;7194;4;863
687084;862;7194;4;863
688100;862;7194;4;863
689088;863;7194;4;863
690090;862;7194;4;863
691086;862;7194;4;863
692087;862;7194;4;863
693086;862;7194;4;863
694087;863;7194;4;863
695083;863;7194;4;863
696084;862;7194;4;863
697088;861;7194;4;863
698097;863;7194;4;863
699086;862;7194;4;863
700087;863;7194;4;863
701083;862;7194;4;863
702084;861;7194;4;863
703084;863;7194;4;863
704086;862;7194;4;863
705083;863;7194;4;863
706084;862;7194;4;863
707089;862;7194;4;863
708102;863;7194;4;863
709083;863;7194;4;863
710085;862;7194;4;863
711082;863;7194;4;863
712084;863;7194;4;863
713084;863;7194;4;863
714085;862;7194;4;863
715090;862;7194;4;863
716084;862;7194;4;863
717089;863;7194;4;863
718099;862;7194;4;863
719088;862;7194;4;863
720082;863;7194;4;863
721087;863;7194;4;863
722088;862;7194;4;863
723088;863;7194;4;863
724090;862;7194;4;863
725087;863;7194;4;863
726089;862;7194;4;863
727085;862;7194;4;863
728102;862;7194;4;863
729083;862;7194;4;863
730085;862;7194;4;863
731090;862;7194;4;863
732083;862;7194;4;863
733083;861;7194;4;863
734083;859;7194;4;863
735086;858;7194;4;863
736087;854;7194;4;863
737083;851;7194;4;863
738118;847;7194;4;863
739082;844;7194;4;863
740089;840;7194;4;863
741083;837;7194;4;863
742086;834;7194;4;863
743082;830;7194;4;863
744086;827;7194;4;863
745087;821;7194;4;863
746083;817;7194;4;863
747084;814;7194;4;863
748088;811;7194;4;863
749089;808;7194;4;863
750096;807;7194;4;863
751085;805;7194;4;863
752086;805;7194;4;863
753085;804;7194;4;863
754086;802;7194;4;863
755090;802;7194;4;863
756083;803;7194;4;863
757087;802;7194;4;863
758088;804;7194;4;863
759084;805;7194;4;863
760101;806;7194;4;863
761089;808;7194;4;863
762083;810;7194;4;863
763082;811;7194;4;863
764083;813;7194;4;863
765087;814;7194;4;863
766088;815;7194;4;863
767084;817;7194;4;863
768086;817;7194;4;863
769082;817;7194;4;863
770098;818;7194;4;863
771087;818;7194;4;863
772089;818;7194;4;863
773089;817;7194;4;863
774083;818;7194;4;863
775087;817;7194;4;863
776089;816;7194;4;863
777086;816;7194;4;863
778087;815;7194;4;863
779084;815;7194;4;863
780097;815;7194;4;863
781087;814;7194;4;863
782089;814;7194;4;863
783088;813;7194;4;863
784082;813;7194;4;863
785087;814;7194;4;863
786088;813;7194;4;863
787085;814;7194;4;863
788087;813;7194;4;863
789084;813;7194;4;863
790098;814;7194;4;863
791087;813;7194;4;863
792089;814;7194;4;863
793089;815;7194;4;863
794083;815;7194;4;863
795087;815;7194;4;863
796089;815;7194;4;863
797086;815;7194;4;863
798088;815;7194;4;863
799083;815;7194;4;863
800098;816;7194;4;863
801086;817;7194;4;863
802087;815;7194;4;863
803086;815;7194;4;863
804087;815;7194;4;863
805084;815;7194;4;863
806085;816;7194;4;863
807088;816;7194;4;863
808089;815;7194;4;863
809085;814;7194;4;863
810099;814;7194;4;863
811087;815;7194;4;863
812089;814;7194;4;863
813088;816;7194;4;863
814089;814;7194;4;863
815085;815;7194;4;863
816086;814;7194;4;863
817082;815;7194;4;863
818083;815;7194;4;863
819087;814;7194;4;863
820097;814;7194;4;863
821086;814;7194;4;863
822087;814;7194;4;863
823086;815;7194;4;863
824087;815;7194;4;863
825083;816;7194;4;863
826084;815;7194;4;863
827088;815;7194;4;863
828089;815;7194;4;863
829085;815;7194;4;863
830101;815;7194;4;863
831089;816;7194;4;863
832083;815;7194;4;863
833082;814;7194;4;863
834084;815;7194;4;863
835088;814;7194;4;863
836082;815;7194;4;863
837087;815;7194;4;863
838089;815;7194;4;863
839085;815;7194;4;863
840105;814;7194;4;863
841088;815;7194;4;863
842084;814;7194;4;863
843089;815;7194;4;863
844086;815;7194;4;863
845088;815;7194;4;863
846085;815;7194;4;863
847086;815;7194;4;863
848083;815;7194;4;863
849085;815;7194;4;863
850089;815;7194;4;863
851100;814;7194;4;863
852089;815;7194;4;863
853087;814;7194;4;863
854083;814;7194;4;863
855085;815;7194;4;863
856090;815;7194;4;863
857083;815;7194;4;863
858088;814;7194;4;863
859089;815;7194;4;863
860086;815;7194;4;863
861102;814;7194;4;863
862083;813;7194;4;863
863087;814;7194;4;863
864084;814;7194;4;863
865084;815;7194;4;863
866087;815;7194;4;863
867088;814;7194;4;863
868084;814;7194;4;863
869085;815;7194;4;863
870089;815;7194;4;863
871097;814;7194;4;863
872085;814;7194;4;863
873089;816;7194;4;863
874085;814;7194;4;863
875086;815;7194;4;863
876082;815;7194;4;863
877084;815;7194;4;863
878087;816;7194;4;863
879088;814;7194;4;863
880084;814;7194;4;863
881097;816;7194;4;863
882085;815;7194;4;863
883089;814;7194;4;863
884085;814;7194;4;863
885086;815;7194;4;863
886082;815;7194;4;863
887083;815;7194;4;863
888087;815;7194;4;863
889088;815;7194;4;863
890084;814;7194;4;863
891100;815;7194;4;863
892088;815;7194;4;863
893085;815;7194;4;863
894089;815;7194;4;863
895082;815;7194;4;863
896086;814;7194;4;863
897087;814;7194;4;863
898083;814;7194;4;863
899084;815;7194;4;863
900088;815;7194;4;863
901099;815;7194;4;863
902088;815;7194;4;863
903084;815;7194;4;863
904089;814;7194;4;863
905083;815;7194;4;863
906087;815;7194;4;863
907089;815;7194;4;863
908086;816;7194;4;863
909088;815;7194;4;863
910085;815;7194;4;863
911100;815;7194;4;863
912089;815;7194;4;863
913086;815;7194;4;863
914083;816;7194;4;863
915085;814;7194;4;863
916089;815;7194;4;863
917084;815;7194;4;863
918088;815;7194;4;863
919090;814;7194;4;863
920086;815;7194;4;863
921102;815;7194;4;863
922083;815;7194;4;863
923088;814;7194;4;863
924085;814;7194;4;863
925087;815;7194;4;863
926083;815;7194;4;863
927085;814;7194;4;863
928090;815;7194;4;863
929084;815;7194;4;863
930087;815;7194;4;863
931143;814;7194;4;863
932088;814;7194;4;863
933084;815;7194;4;863
934088;815;7194;4;863
935089;815;7194;4;863
936085;814;7194;4;863
937086;816;7194;4;863
938082;815;7194;4;863
939083;814;7194;4;863
940087;815;7194;4;863
941088;815;7194;4;863
942097;816;7194;4;863
943088;815;7194;4;863
944089;815;7194;4;863
945085;814;7194;4;863
946086;814;7194;4;863
947082;814;7194;4;863
948083;815;7194;4;863
949087;815;7194;4;863
950088;815;7194;4;863
951084;815;7194;4;863
952183;814;7194;4;863
953089;815;7194;4;863
954083;815;7194;4;863
955086;815;7194;4;863
956087;815;7194;4;863
957084;815;7194;4;863
958085;814;7194;4;863
959089;814;7194;4;863
960090;815;7194;4;863
961086;815;7194;4;863
962138;815;7194;4;863
963083;814;7194;4;863
964084;815;7194;4;863
965089;814;7194;4;863
966083;815;7194;4;863
967087;815;7194;4;863
968089;814;7194;4;863
969086;815;7194;4;863
970087;815;7194;4;863
971084;815;7194;4;863
972138;816;7194;4;863
973088;815;7194;4;863
974088;816;7194;4;863
975089;815;7194;4;863
976086;815;7194;4;863
977088;815;7194;4;863
978084;815;7194;4;863
979086;814;7194;4;863
980083;815;7194;4;863
981085;815;7194;4;863
982113;816;7194;4;863
983089;815;7194;4;863
984086;815;7194;4;863
985088;815;7194;4;863
986084;815;7194;4;863
987086;815;7194;4;863
988083;815;7194;4;863
989085;814;7194;4;863
990089;814;7194;4;863
991083;815;7194;4;863
992134;815;7194;4;863
993089;815;7194;4;863
994089;815;7194;4;863
995083;814;7194;4;863
996086;814;7194;4;863
997086;816;7194;4;863
998082;815;7194;4;863
999083;814;7194;4;863
1000087;814;7194;4;863
1001088;813;7194;4;863
1002151;815;7194;4;863
1003083;814;7194;4;863
1004082;814;7194;4;863
1005084;815;7194;4;863
1006087;815;7194;4;863
1007088;815;7194;4;863
1008084;814;7194;4;863
1009085;815;7194;4;863
1010089;816;7194;4;863
1011082;814;7194;4;863
1012140;814;7194;4;863
1013084;814;7194;4;863
1014088;815;7194;4;863
1015089;815;7194;4;863
1016085;815;7194;4;863
1017086;814;7194;4;863
1018090;815;7194;4;863
1019083;815;7194;4;863
1020087;815;7194;4;863
1021088;815;7194;4;863
1022107;814;7194;4;863
1023083;814;7194;4;863
1024087;815;7194;4;863
1025088;815;7194;4;863
1026084;815;7194;4;863
1027085;815;7194;4;863
1028089;815;7194;4;863
1029082;814;7194;4;863
1030086;815;7194;4;863
1031088;816;7194;4;863
1032201;816;7194;4;863
1033082;815;7194;4;863
1034087;815;7194;4;863
1035089;816;7194;4;863
1036086;815;7194;4;863
1037088;815;7194;4;863
1038084;815;7194;4;863
1039086;815;7194;4;863
1040083;815;7194;4;863
1041084;815;7194;4;863
1042089;815;7194;4;863
1043097;814;7194;4;863
1044086;815;7194;4;863
1045089;814;7194;4;863
1046085;815;7194;4;863
1047087;814;7194;4;863
1048084;814;7194;4;863
1049085;815;7194;4;863
1050082;815;7194;4;863
1051084;814;7194;4;863
1052088;814;7194;4;863
1053111;814;7194;4;863
1054102;815;7194;4;863
1055083;815;7194;4;863
1056085;815;7194;4;863
1057090;816;7194;4;863
1058084;815;7194;4;863
1059088;815;7194;4;863
1060090;814;7194;4;863
1061086;814;7194;4;863
1062086;814;7194;4;863
1063199;815;7194;4;863
1064088;815;7194;4;863
1065084;814;7194;4;863
1066085;815;7194;4;863
1067089;814;7194;4;863
1068082;814;7194;4;863
1069087;814;7194;4;863
1070088;815;7194;4;863
1071084;815;7194;4;863
1072085;815;7194;4;863
1073111;815;7194;4;863
1074103;815;7194;4;863
1075084;814;7194;4;863
1076085;815;7194;4;863
1077089;815;7194;4;863
1078082;815;7194;4;863
1079086;814;7194;4;863
1080087;815;7194;4;863
1081083;815;7194;4;863
1082084;814;7194;4;863
1083110;816;7194;4;863
1084103;815;7194;4;863
1085087;815;7194;4;863
1086088;815;7194;4;863
1087084;815;7194;4;863
1088084;815;7194;4;863
1089088;814;7194;4;863
1090089;815;7194;4;863
1091085;815;7194;4;863
1092086;814;7194;4;863
1093112;815;7194;4;863
1094099;815;7194;4;863
1095087;814;7194;4;863
1096089;814;7194;4;863
1097086;816;7194;4;863
1098087;816;7194;4;863
1099084;816;7194;4;863
1100086;816;7194;4;863
1101083;815;7194;4;863
1102085;815;7194;4;863
1103111;815;7194;4;863
1104101;815;7194;4;863
1105083;816;7194;4;863
1106085;815;7194;4;863
1107089;814;7194;4;863
1108083;815;7194;4;863
1109088;815;7194;4;863
1110090;815;7194;4;863
1111086;815;7194;4;815
1112088;814;7194;4;815
1113088;814;7194;4;815
1114102;814;7194;4;815
1115083;814;7194;4;815
1116085;814;7194;4;815
1117083;814;7194;4;815
1118084;814;7194;4;815
1119089;814;7194;4;815
1120083;815;7194;4;815
1121087;815;7194;4;815
1122089;814;7194;4;815
1123088;814;7194;4;815
1124104;814;7194;4;815
1125085;814;7194;4;815
1126087;815;7194;4;815
1127083;815;7194;4;815
1128083;815;7194;4;815
1129087;815;7194;4;815
1130088;815;7194;4;815
1131084;815;7194;4;815
1132084;815;7194;4;815
1133084;814;7194;4;815
1134174;815;7194;4;815
1135087;815;7194;4;815
1136089;815;7194;4;815
1137085;814;7194;4;815
1138086;815;7194;4;815
1139090;815;7194;4;815
1140083;815;7194;4;815
1141087;814;7194;4;815
1142088;814;7194;4;815
1143087;815;7194;4;815
1144088;816;7194;4;815
1145097;814;7194;4;815
1146085;814;7194;4;815
1147086;815;7194;4;815
